Emotion ,Type,pcm_intensity_sma_amean,pcm_fftMag_mfcc_sma1_amean,pcm_fftMag_mfcc_sma2_amean,pcm_fftMag_mfcc_sma3_amean,pcm_fftMag_mfcc_sma4_amean,pcm_fftMag_mfcc_sma5_amean,pcm_fftMag_mfcc_sma6_amean,pcm_fftMag_mfcc_sma7_amean,pcm_fftMag_mfcc_sma8_amean,pcm_fftMag_mfcc_sma10_amean,pcm_fftMag_mfcc_sma11_amean,pcm_fftMag_mfcc_sma12_amean,lspFreq_sma0_amean,lspFreq_sma1_amean,lspFreq_sma2_amean,lspFreq_sma3_amean,lspFreq_sma4_amean,lspFreq_sma5_amean,lspFreq_sma6_amean,lspFreq_sma7_amean,pcm_zcr_sma_amean,voiceProb_sma_amean,F0_sma_amean,F0env_sma_amean
happy,1,0,0.403762,0.83622,0.538967,0.572827,0.499601,0.333823,0.577564,0.396579,0.6239,0.395374,0.551348,0.547604,0.571398,0.569688,0.65077,0.475969,0.289185,0.133474,0.45434,0.068704,0.691901,0.36857,0.522313
happy,1,0,0.376028,0.857494,0.511276,0.539829,0.542695,0.357421,0.565404,0.342588,0.662054,0.42744,0.553558,0.580158,0.619988,0.599283,0.670222,0.488193,0.265719,0.130103,0.441178,0.084315,0.616377,0.298326,0.486197
happy,1,0,0.368006,0.844417,0.691167,0.820712,0.596861,0.31783,0.6158,0.427111,0.697002,0.451077,0.523424,0.50031,0.544386,0.589637,0.621877,0.429902,0.358218,0.321272,0.126384,0.064573,0.555528,0.105286,0.043664
happy,1,0,0.400538,0.876095,0.530121,0.57775,0.544075,0.329302,0.560605,0.353997,0.641386,0.428562,0.576855,0.600989,0.636569,0.600085,0.675254,0.511447,0.326115,0.213387,0.519738,0.181488,0.613046,0.330926,0.498904
happy,1,0,0.480828,0.754512,0.403887,0.525316,0.565968,0.384584,0.555064,0.389497,0.6238,0.387935,0.571801,0.463471,0.517067,0.554412,0.662949,0.472758,0.315207,0.177124,0.450272,0.062806,0.682407,0.380228,0.589454
happy,1,0,0.431634,0.624913,0.309945,0.560688,0.497019,0.308522,0.549755,0.312048,0.352655,0.35081,0.572818,0.489312,0.459954,0.550111,0.685054,0.501742,0.345458,0.202908,0.431105,0.066797,0.739606,0.506503,0.712208
happy,1,0,0.389835,0.718452,0.444446,0.508983,0.395573,0.331564,0.555891,0.267609,0.429348,0.397871,0.559837,0.568261,0.54179,0.510561,0.689493,0.487007,0.293454,0.127751,0.485,0.077054,0.663634,0.404126,0.649009
happy,1,0,0.543455,0.65328,0.191076,0.622771,0.367827,0.345134,0.71516,0.598409,0.262284,0.530506,0.600761,0.235766,0.453938,0.750796,0.654395,0.539902,0.519456,0.350149,0.135243,0.027461,0.70843,0.506265,0.281558
happy,1,1,0.403572,0.665595,0.349651,0.569989,0.575726,0.33401,0.642807,0.444375,0.478608,0.40046,0.544176,0.461864,0.58048,0.602122,0.695208,0.533186,0.392836,0.322932,0.374848,0.173752,0.517027,0.297343,0.478714
happy,1,1,0.42583,0.627556,0.320388,0.455731,0.516321,0.392965,0.576605,0.286506,0.495736,0.353576,0.519828,0.426483,0.504797,0.544781,0.702998,0.500882,0.352668,0.220067,0.331199,0.061436,0.644583,0.407669,0.609122
happy,1,0,0.568807,0.264063,0.19988,0.43916,0.258447,0.410548,0.352872,0.3329,0.143438,0.698568,0.642059,0.366088,0.264786,0.370708,0.828083,0.643738,0.68249,0.332995,0.27705,0.043685,0.316719,0,0
happy,1,1,0.434524,0.728551,0.439372,0.564388,0.477837,0.277847,0.560786,0.441392,0.505251,0.345024,0.526509,0.527598,0.552931,0.583687,0.710696,0.55753,0.379941,0.250183,0.448539,0.173642,0.546392,0.290833,0.424653
happy,1,0,0.377741,0.832904,0.573579,0.571264,0.473013,0.294051,0.572041,0.367346,0.57768,0.398581,0.530149,0.623178,0.562518,0.571534,0.664108,0.472388,0.276671,0.150454,0.407853,0.069175,0.621292,0.324683,0.566074
happy,1,1,0.453769,0.853769,0.536203,0.531604,0.511291,0.315766,0.552184,0.387072,0.607875,0.372691,0.551352,0.495851,0.589028,0.570553,0.681952,0.481243,0.298903,0.151907,0.406121,0.056337,0.699864,0.395489,0.55618
happy,1,0,0.434642,0.846158,0.57711,0.577994,0.450284,0.307493,0.563663,0.386925,0.589402,0.451371,0.526895,0.523034,0.545169,0.56277,0.662047,0.465944,0.282866,0.134899,0.458202,0.061099,0.691439,0.351802,0.547815
happy,1,0,0.359519,0.774458,0.492514,0.541772,0.495321,0.350424,0.642446,0.399316,0.567101,0.446969,0.581219,0.580406,0.557022,0.575705,0.664724,0.473991,0.322427,0.199056,0.388335,0.073187,0.599773,0.29405,0.442854
happy,1,1,0.429374,0.829064,0.546538,0.579524,0.50361,0.281151,0.54,0.400507,0.642889,0.411896,0.543,0.53487,0.548222,0.564745,0.659356,0.458805,0.319166,0.179531,0.452448,0.061209,0.66839,0.374244,0.540257
happy,1,0,0.393129,0.837647,0.527714,0.578936,0.528893,0.316428,0.546032,0.34841,0.661258,0.447222,0.545435,0.490312,0.613647,0.581852,0.658721,0.483665,0.295383,0.162572,0.402881,0.06514,0.623705,0.28473,0.484141
happy,1,0,0.361125,0.845405,0.551598,0.546811,0.451849,0.2866,0.534482,0.372245,0.625502,0.470826,0.532841,0.594513,0.576257,0.589215,0.652698,0.454857,0.307693,0.190621,0.391243,0.071989,0.649721,0.367285,0.543857
happy,1,0,0.38896,0.863981,0.502501,0.597191,0.472931,0.243828,0.571007,0.378419,0.601418,0.419526,0.529411,0.528515,0.612321,0.606045,0.645597,0.461748,0.273176,0.17305,0.378283,0.06365,0.652213,0.308979,0.517248
happy,1,0,0.359334,0.851595,0.509396,0.624408,0.525853,0.257112,0.589311,0.444413,0.563076,0.394695,0.522291,0.568953,0.640787,0.602162,0.634419,0.45928,0.31281,0.195166,0.391283,0.071083,0.604265,0.286001,0.495272
happy,1,0,0.573681,0.838867,0.313731,0.823213,0.607837,0,0.547559,0.497067,0.935619,0.389278,0.38204,0.213924,0.501428,0.718474,0.611979,0.432483,0.475605,0.301996,0.062303,0.019476,0.638871,0.198185,0.097588
happy,1,0,0.41309,0.694897,0.411594,0.54643,0.513693,0.35196,0.618963,0.472991,0.501493,0.321398,0.510006,0.484886,0.572862,0.618751,0.706013,0.529541,0.392413,0.308305,0.355583,0.167934,0.55254,0.300471,0.537666
happy,1,0,0.448765,0.700276,0.340817,0.512714,0.496395,0.312116,0.525537,0.408431,0.471068,0.312743,0.510125,0.471391,0.491769,0.64943,0.691324,0.485175,0.362458,0.231663,0.347201,0.066149,0.681021,0.415421,0.645281
happy,1,0,0.386559,0.722821,0.383926,0.489627,0.457581,0.383699,0.632797,0.363648,0.492001,0.310545,0.483076,0.539715,0.544508,0.625013,0.685479,0.484598,0.307993,0.217438,0.346856,0.077785,0.678168,0.419509,0.605889
happy,1,0,0.454123,0.744898,0.411156,0.478644,0.385208,0.322229,0.544766,0.369718,0.55263,0.285392,0.501808,0.472998,0.528089,0.625084,0.693998,0.464382,0.347052,0.200071,0.384483,0.058688,0.74015,0.484145,0.631033
happy,1,0,0.746364,0.585319,0.1392,0.675422,0.411518,0.49718,0.523372,0.322593,0.802701,0,0.441419,0.18581,0.195542,0.903891,0.708454,0.464863,0.455387,0.311834,0.084205,0.028017,0.864063,0.482151,0.267008
happy,1,0,0.41819,0.7248,0.366174,0.462714,0.4806,0.364412,0.550492,0.268463,0.545197,0.350167,0.492183,0.478145,0.560109,0.62632,0.693476,0.52919,0.3526,0.215821,0.505786,0.168646,0.656619,0.457733,0.660887
happy,1,0,0.405566,0.652452,0.345012,0.486138,0.426815,0.339611,0.652742,0.337409,0.318627,0.416626,0.564694,0.501889,0.515782,0.521492,0.681513,0.488619,0.296152,0.197658,0.442755,0.067524,0.715043,0.47521,0.680261
happy,1,0,0.376652,0.733025,0.478354,0.454208,0.400678,0.346547,0.529144,0.276944,0.494342,0.364506,0.54666,0.558542,0.540064,0.497616,0.677598,0.479063,0.296282,0.113006,0.535693,0.072618,0.684534,0.399338,0.684234
happy,1,0,0.3706,0.719831,0.436296,0.503608,0.371573,0.318818,0.571517,0.218378,0.509385,0.453605,0.557048,0.544545,0.507969,0.538059,0.673915,0.492374,0.28151,0.108916,0.481969,0.068963,0.723598,0.457285,0.656164
happy,1,0,0.383984,0.699646,0.394758,0.495172,0.449361,0.3354,0.606373,0.323263,0.498041,0.401224,0.552472,0.588412,0.514692,0.562386,0.692737,0.515951,0.345133,0.185412,0.459943,0.078091,0.639349,0.45958,0.728623
happy,1,0,0.37923,0.716002,0.38649,0.517067,0.470216,0.332404,0.557223,0.287924,0.514159,0.342904,0.555566,0.529948,0.521158,0.567252,0.658357,0.490249,0.296871,0.134708,0.527593,0.07587,0.70738,0.470457,0.654094
happy,1,0,0.404221,0.685627,0.427991,0.423403,0.337788,0.375772,0.609525,0.252609,0.473827,0.399062,0.555527,0.54645,0.507905,0.479316,0.70861,0.48749,0.322,0.15499,0.409541,0.067889,0.661061,0.470018,0.716642
happy,1,0,0.42543,0.644888,0.321625,0.496922,0.424317,0.354459,0.599281,0.279093,0.396116,0.392333,0.528571,0.487592,0.490681,0.53091,0.698851,0.50711,0.349678,0.177425,0.434005,0.066749,0.69288,0.432678,0.703455
happy,1,0,0.4179,0.661064,0.332772,0.474662,0.40793,0.351018,0.568353,0.277185,0.4689,0.403613,0.557885,0.539839,0.509578,0.522312,0.689409,0.497829,0.317143,0.16059,0.443545,0.071101,0.725042,0.484813,0.67655
happy,1,0,0.543061,0.282689,0.246771,0.722084,0.359942,0.613991,0.813498,0.415853,0.110452,0.531802,0.483348,0.407976,0.243526,0.38839,0.898275,0.592932,0.634082,0.335478,0.260553,0.051068,0.442834,0,0
happy,1,0,0.382919,0.741152,0.421989,0.483089,0.436008,0.283064,0.577581,0.298946,0.584407,0.403324,0.540609,0.527206,0.565267,0.610988,0.689087,0.544133,0.332876,0.20588,0.497073,0.175582,0.650989,0.428973,0.615759
happy,1,0,0.415982,0.694648,0.474624,0.481426,0.39528,0.340589,0.60608,0.34954,0.556862,0.341097,0.487052,0.489031,0.504694,0.555029,0.676032,0.472086,0.283165,0.149788,0.444053,0.061315,0.698152,0.438073,0.583893
happy,1,0,0.602855,0.37115,0.328156,0.492988,0,0.388368,0.61986,0.366918,0.666308,0.5918,0.661153,0.346974,0.293249,0.243064,0.894739,0.523878,0.560724,0.354015,0.313303,0.031188,0.628761,0.380568,0.157031
happy,1,0,0.388007,0.738436,0.44052,0.467073,0.437137,0.296675,0.51109,0.281395,0.533056,0.400927,0.556431,0.568617,0.573114,0.563451,0.713522,0.533026,0.337795,0.228382,0.526709,0.182883,0.622383,0.458836,0.728211
happy,1,0,0.426685,0.702269,0.338925,0.442646,0.455124,0.373431,0.563024,0.240437,0.432581,0.418265,0.560775,0.45958,0.51309,0.554305,0.675811,0.51449,0.305248,0.150214,0.431117,0.064772,0.752101,0.525437,0.709834
happy,1,0,0.423761,0.695914,0.390898,0.455592,0.445003,0.324808,0.498425,0.249915,0.503008,0.3933,0.535591,0.492189,0.518645,0.519253,0.686207,0.490371,0.323262,0.166169,0.479759,0.063101,0.754418,0.494123,0.671821
happy,1,0,0.391663,0.699362,0.411353,0.466952,0.438295,0.340903,0.541439,0.344511,0.392915,0.386504,0.570142,0.566093,0.523959,0.525431,0.672488,0.496667,0.301143,0.129867,0.512437,0.078282,0.697811,0.433396,0.671198
happy,1,0,0.389457,0.652281,0.369413,0.521587,0.502593,0.339621,0.645064,0.337399,0.425274,0.460753,0.544765,0.578193,0.493519,0.559753,0.706471,0.527059,0.352615,0.229769,0.477609,0.075359,0.598056,0.354668,0.508731
happy,1,0,0.40113,0.739235,0.438757,0.440465,0.419365,0.33725,0.527115,0.242864,0.501604,0.358342,0.543114,0.517751,0.553107,0.517536,0.684666,0.490231,0.289004,0.108074,0.51623,0.066895,0.718767,0.443487,0.711616
happy,1,0,0.408022,0.690362,0.356273,0.455313,0.471506,0.355544,0.59691,0.378716,0.44669,0.386073,0.563621,0.508682,0.511073,0.561594,0.681946,0.505161,0.308826,0.160601,0.488355,0.074963,0.634389,0.425028,0.703263
happy,1,0,0.721006,0.53862,0.232078,0.465458,0.355018,0.117093,0.555095,0.627789,0.385218,0.594414,0.8481,0.140403,0.192056,0.501474,0.752051,0.548331,0.567805,0.449536,0.60908,0.0184,0.905049,0.244916,0.086288
happy,1,0,0.418441,0.758768,0.391592,0.463914,0.469664,0.307102,0.506885,0.275085,0.573515,0.377906,0.543212,0.490783,0.575359,0.607983,0.707523,0.545236,0.372199,0.204748,0.50684,0.172249,0.609671,0.392088,0.623367
happy,1,0,0.631172,0.470115,0.132609,0.799817,0.391486,0.597705,0.739129,0.667468,0.410666,0.093206,0.482918,0.277433,0.209868,0.802207,0.667284,0.432736,0.566054,0.311525,0.113426,0.031765,0.843313,0.456494,0.222205
happy,1,0,0.362338,0.767703,0.485401,0.546735,0.472142,0.318075,0.538273,0.286452,0.509801,0.419754,0.534411,0.604971,0.587307,0.609936,0.694745,0.547521,0.357441,0.215947,0.535884,0.185556,0.594606,0.359168,0.488965
happy,1,0,0.350162,0.740752,0.460124,0.494293,0.384877,0.339735,0.552358,0.19568,0.513143,0.437134,0.548059,0.576118,0.5424,0.524984,0.67972,0.47875,0.263524,0.080644,0.556949,0.080256,0.64011,0.433603,0.641769
happy,1,0,0.418904,0.718126,0.408397,0.467963,0.443913,0.292962,0.505548,0.313245,0.509843,0.403776,0.574466,0.485536,0.502897,0.537127,0.660489,0.483388,0.326212,0.191768,0.490894,0.060131,0.760856,0.560381,0.757347
happy,1,0,0.419361,0.693771,0.367694,0.404915,0.418552,0.438808,0.602305,0.268102,0.508093,0.403708,0.553836,0.423678,0.522854,0.50062,0.693213,0.483022,0.299629,0.134773,0.444081,0.060368,0.66289,0.450196,0.658243
happy,1,0,0.41284,0.702793,0.393865,0.415185,0.447102,0.389395,0.543965,0.24908,0.517054,0.364929,0.545973,0.532817,0.489521,0.526711,0.686001,0.500581,0.318237,0.161314,0.473045,0.066494,0.690762,0.470701,0.684703
happy,1,0,0.46679,0.347875,0.421264,0.524602,0.327567,0.72582,0.634788,0.37599,0.380307,0.5566,0.698807,0.572756,0.36127,0.28793,0.889029,0.518244,0.548195,0.359916,0.268732,0.071921,0.483785,0.122271,0.043162
happy,1,0,0.377914,0.80413,0.466382,0.456667,0.494703,0.379317,0.604277,0.300251,0.598124,0.419411,0.557512,0.592374,0.602519,0.595161,0.689135,0.537296,0.331729,0.179549,0.596066,0.19024,0.602398,0.401261,0.616498
happy,1,0,0.738984,0.598288,0.361877,0.909014,0.52197,0.433564,0.935854,0.419477,0.516486,0.200199,0.670654,0.340834,0.241442,0.474437,0.799293,0.574953,0.478188,0.3192,0.000098,0.03654,0.492768,0,0
happy,1,0,0.394315,0.731112,0.432668,0.578168,0.571575,0.347128,0.651264,0.44087,0.533686,0.385323,0.5588,0.631032,0.575504,0.588907,0.704284,0.550762,0.36898,0.288907,0.448429,0.192026,0.535122,0.3117,0.454876
happy,1,0,0.397255,0.787423,0.500779,0.583738,0.538985,0.296729,0.56792,0.395304,0.61512,0.382353,0.518257,0.573453,0.546377,0.566936,0.679966,0.491562,0.328056,0.185818,0.381444,0.071251,0.62138,0.308269,0.531707
happy,1,0,0.481415,0.80831,0.528226,0.572881,0.567844,0.331931,0.515689,0.421054,0.719735,0.355355,0.533695,0.462691,0.558549,0.544673,0.676717,0.489894,0.282403,0.134595,0.435455,0.059418,0.698729,0.372419,0.544257
happy,1,0,0.372141,0.826631,0.561069,0.522032,0.539127,0.365412,0.646425,0.349363,0.615697,0.421221,0.551163,0.583823,0.57851,0.544059,0.63368,0.482379,0.30467,0.141148,0.494061,0.067494,0.618075,0.375083,0.543874
happy,1,0,0.342934,0.850006,0.608256,0.588551,0.457614,0.277938,0.577921,0.342635,0.576365,0.452297,0.559445,0.586469,0.59631,0.568926,0.663915,0.468684,0.243818,0.123754,0.438101,0.076031,0.617554,0.309049,0.508022
happy,1,0,0.40809,0.792889,0.576889,0.536442,0.450241,0.24935,0.565626,0.446892,0.626782,0.431668,0.610856,0.544091,0.544751,0.518952,0.680288,0.469917,0.273458,0.144901,0.465632,0.070513,0.649958,0.319979,0.522363
happy,1,0,0.484728,0.821042,0.511961,0.536248,0.50769,0.328314,0.493154,0.362062,0.754412,0.375309,0.562524,0.460429,0.535724,0.559862,0.680408,0.501468,0.284805,0.139509,0.425978,0.056064,0.684271,0.325398,0.534083
happy,1,0,0.354989,0.868398,0.58891,0.57784,0.518039,0.306164,0.566615,0.390469,0.615896,0.442331,0.569969,0.604844,0.598134,0.56928,0.654319,0.457924,0.260638,0.132624,0.435792,0.076773,0.645925,0.328097,0.505575
happy,1,0,0.405226,0.872939,0.504974,0.543222,0.495066,0.353723,0.564513,0.328637,0.661019,0.377037,0.541006,0.530725,0.605387,0.613224,0.666336,0.465922,0.271275,0.143443,0.48338,0.076181,0.668051,0.354455,0.53615
happy,1,0,0.397768,0.8535,0.577798,0.557605,0.518092,0.348992,0.596813,0.400853,0.63214,0.419253,0.609597,0.573285,0.589421,0.565223,0.645063,0.463081,0.308379,0.143273,0.53385,0.067323,0.647958,0.327121,0.483564
happy,1,0,0.407707,0.819974,0.503349,0.541511,0.514839,0.368721,0.651954,0.357731,0.632282,0.419474,0.543485,0.490147,0.568657,0.574853,0.632918,0.464996,0.269999,0.173346,0.39255,0.070089,0.628935,0.318714,0.520579
happy,1,0,0.399441,0.840526,0.552012,0.551751,0.510041,0.341837,0.593572,0.343435,0.598405,0.400209,0.545759,0.546987,0.581652,0.565892,0.648769,0.478624,0.315103,0.15108,0.500369,0.057939,0.566044,0.278487,0.432839
happy,1,0,0.443263,0.842268,0.480383,0.467869,0.54331,0.360224,0.543898,0.361127,0.628238,0.413115,0.518943,0.490993,0.576337,0.56812,0.6626,0.50207,0.310478,0.177585,0.392957,0.062339,0.613134,0.329072,0.527128
happy,1,0,0.40169,0.842643,0.53459,0.544946,0.500842,0.296256,0.616142,0.385258,0.650516,0.44772,0.527063,0.523828,0.579481,0.552347,0.667822,0.484858,0.26867,0.153796,0.424069,0.06677,0.627474,0.389909,0.705839
happy,1,0,0.404246,0.815426,0.554193,0.546289,0.448606,0.250064,0.557243,0.36394,0.632251,0.411101,0.559407,0.49479,0.546162,0.554972,0.637653,0.4626,0.269528,0.09447,0.48495,0.056524,0.708718,0.331028,0.463218
happy,1,0,0.433456,0.910455,0.613897,0.561565,0.493241,0.337979,0.565881,0.336918,0.677141,0.415886,0.522843,0.501806,0.592621,0.572345,0.661371,0.448022,0.282054,0.132518,0.463083,0.051718,0.72871,0.335787,0.504078
happy,1,1,0.381262,0.811868,0.500059,0.548811,0.527484,0.312339,0.568061,0.401672,0.607819,0.432982,0.552135,0.569901,0.57207,0.581324,0.654772,0.473439,0.291927,0.154014,0.424897,0.079006,0.596256,0.263128,0.453487
happy,1,0,0.341661,0.823683,0.536297,0.543366,0.55854,0.36532,0.60723,0.390517,0.655905,0.466038,0.587638,0.630872,0.605928,0.565357,0.647243,0.502399,0.327456,0.181863,0.553644,0.078896,0.573654,0.303498,0.451478
happy,1,0,0.43975,0.823405,0.501391,0.598207,0.527628,0.319849,0.582441,0.384431,0.585911,0.375064,0.508,0.509906,0.575004,0.567915,0.674236,0.487793,0.294417,0.172555,0.402865,0.065492,0.661088,0.34376,0.529253
happy,1,0,0.350294,0.86061,0.535175,0.560663,0.492237,0.300521,0.602031,0.370769,0.606734,0.438349,0.569279,0.576066,0.612316,0.594995,0.652243,0.452123,0.25189,0.126574,0.473252,0.078881,0.622667,0.32546,0.506454
happy,1,0,0.706452,0.864742,0.579678,0.522691,0.643172,0.400382,0.589163,0.516751,0.511833,0.370861,0.556861,0.14654,0.458791,0.650593,0.797264,0.703578,0.576458,0.340987,0.522465,0.02355,0.439221,0,0
happy,1,0,0.471358,0.822708,0.48713,0.545769,0.538318,0.322417,0.606561,0.443589,0.6635,0.387108,0.571039,0.524285,0.583086,0.593484,0.690732,0.53695,0.339952,0.220989,0.493818,0.174672,0.573097,0.307104,0.491442
happy,1,0,0.469554,0.819496,0.532778,0.482793,0.470038,0.310974,0.580807,0.345433,0.704059,0.371527,0.59582,0.430846,0.544119,0.526026,0.651816,0.451084,0.266021,0.145997,0.509429,0.055409,0.658588,0.331173,0.521363
happy,1,0,0.402542,0.705925,0.382704,0.482607,0.421909,0.307239,0.581682,0.306204,0.430978,0.402579,0.53068,0.507547,0.503187,0.551476,0.67935,0.509748,0.317734,0.147466,0.477048,0.066742,0.704255,0.49007,0.72114
happy,1,0,0.692959,0.533996,0.152467,0.641201,0.380057,0.368362,0.34412,0.549253,0.557893,0.509153,0.654677,0.151183,0.186937,0.721849,0.656548,0.573219,0.683813,0.379403,0.392861,0.020657,0.83881,0.573778,0.319702
happy,1,0,0.45054,0.748617,0.411059,0.585498,0.543682,0.353218,0.5662,0.410067,0.543454,0.36043,0.526404,0.518534,0.577246,0.612156,0.708939,0.556293,0.381768,0.269481,0.446642,0.178393,0.597233,0.405434,0.601388
happy,1,0,0.411808,0.796232,0.482809,0.538276,0.565018,0.332734,0.509724,0.439892,0.653711,0.38464,0.506936,0.534322,0.576208,0.545398,0.662802,0.475054,0.27359,0.184891,0.397577,0.073177,0.611779,0.307414,0.507168
happy,1,0,0.438387,0.84939,0.554117,0.508723,0.498419,0.354053,0.574985,0.287713,0.638705,0.3889,0.504213,0.400075,0.573737,0.524282,0.645232,0.444669,0.270851,0.114314,0.507545,0.052102,0.742683,0.394371,0.569934
happy,1,0,0.376788,0.79627,0.479216,0.540139,0.52579,0.386465,0.612098,0.351853,0.711636,0.421991,0.544618,0.553554,0.570827,0.578706,0.665949,0.471922,0.298407,0.164466,0.40187,0.074072,0.571324,0.282195,0.470536
happy,1,1,0.464396,0.829954,0.507388,0.500132,0.505998,0.392069,0.608208,0.369154,0.63324,0.40316,0.529018,0.501049,0.551465,0.559666,0.679011,0.495093,0.297465,0.151884,0.43582,0.065627,0.634694,0.323052,0.542316
happy,1,0,0.351831,0.855855,0.515847,0.572342,0.520464,0.288611,0.594546,0.351029,0.648416,0.417668,0.556645,0.64405,0.599464,0.579825,0.644883,0.467834,0.247532,0.156334,0.414038,0.085437,0.640639,0.326749,0.536636
happy,1,0,0.373546,0.628023,0.560497,0.718219,0.663816,0.461724,0.730036,0.717023,0.68519,0.522513,0.712706,0.611378,0.448891,0.630376,0.62332,0.456018,0.657369,0.392086,0.407867,0.046347,0.398259,0,0
happy,1,0,0.381795,0.781682,0.486765,0.481038,0.450479,0.340821,0.542636,0.297415,0.590076,0.420298,0.575606,0.614715,0.602377,0.559693,0.705738,0.524212,0.338965,0.197885,0.564597,0.187488,0.659644,0.393577,0.572713
happy,1,0,0.012647,0.62473,0.476136,0.835208,0.647048,0.327826,0.770673,0.59128,0.554602,0.358119,0.508327,0.719671,0.613635,0.663017,0.573021,0.435837,0.336247,0.314184,0,0.129752,0.190329,0,0
happy,1,0,0.478833,0.83019,0.488551,0.525416,0.519433,0.383894,0.613019,0.337831,0.706537,0.428945,0.570441,0.478851,0.565921,0.603116,0.701084,0.543836,0.361423,0.213928,0.505171,0.164524,0.620342,0.333303,0.491183
happy,1,0,0.417566,0.702397,0.380834,0.502223,0.477773,0.276361,0.538944,0.341789,0.566323,0.38852,0.55884,0.486867,0.511884,0.545198,0.662863,0.508452,0.289279,0.126145,0.48319,0.066676,0.70437,0.442698,0.672684
happy,1,0,0.446202,0.719933,0.340315,0.400714,0.420579,0.332786,0.542334,0.227163,0.578985,0.388806,0.572141,0.359753,0.480555,0.595697,0.65219,0.489087,0.311962,0.162624,0.483546,0.052043,0.775481,0.458148,0.653436
happy,1,0,0.385494,0.734532,0.411237,0.454877,0.408366,0.335072,0.567863,0.212146,0.579224,0.385423,0.537919,0.511879,0.486891,0.558075,0.662688,0.492834,0.292014,0.107696,0.545486,0.065931,0.773438,0.497487,0.676889
happy,1,0,0.613202,0.555364,0.615494,0.31779,0.155419,0.420359,0.337091,0.369227,0.923963,0.583559,0.787602,0.205734,0.367753,0.247685,0.896708,0.511218,0.623816,0.382575,0.566114,0.012116,0.988055,0.467024,0.261331
happy,1,0,0.380571,0.770499,0.467222,0.493954,0.462998,0.357916,0.59122,0.280925,0.475165,0.419327,0.511611,0.57132,0.605397,0.580131,0.703866,0.526191,0.32247,0.167318,0.57545,0.18504,0.624075,0.349124,0.475678
happy,1,0,0.399604,0.691694,0.393046,0.494586,0.466385,0.351665,0.591423,0.338158,0.462913,0.406169,0.570363,0.451776,0.519474,0.563322,0.687088,0.515863,0.3214,0.162563,0.433603,0.058648,0.725725,0.468182,0.679559
happy,1,0,0.50509,0.596313,0,0.407217,0.665054,0.737819,0.582645,0.438131,0.619094,0.355472,0.488197,0.181276,0.266914,0.769243,0.635491,0.416149,0.514509,0.347683,0.247187,0.035237,0.826532,0.435603,0.180302
happy,1,0,0.399793,0.752818,0.406442,0.543158,0.564835,0.373066,0.554329,0.258094,0.513878,0.385876,0.553601,0.487931,0.606703,0.607158,0.70391,0.532051,0.349881,0.242189,0.458217,0.170631,0.659395,0.43474,0.634147
happy,1,1,0.459466,0.780783,0.450491,0.475494,0.515804,0.304166,0.623255,0.476357,0.657593,0.342541,0.509832,0.465662,0.538423,0.547916,0.633333,0.50739,0.334161,0.195043,0.363433,0.058132,0.669812,0.386886,0.551965
happy,1,1,0.444082,0.838171,0.48655,0.520707,0.56232,0.357124,0.56156,0.370264,0.739811,0.389361,0.556277,0.475941,0.580878,0.576305,0.647808,0.481055,0.303477,0.161882,0.43756,0.061692,0.657842,0.314547,0.512824
happy,1,0,0.557225,0.786902,0.664197,0.510443,0.79738,0.461083,0.664517,0.794798,0.801048,0.429107,0.549613,0.391948,0.583832,0.410462,0.71842,0.507751,0.642496,0.379761,0.46837,0.017185,0.38458,0,0
happy,1,0,0.321688,0.798773,0.502855,0.487487,0.528844,0.346741,0.547168,0.306684,0.567387,0.411064,0.533025,0.615732,0.633258,0.592672,0.674626,0.514236,0.348022,0.191785,0.573703,0.190664,0.57031,0.328428,0.470049
happy,1,0,0.645212,0.615172,0.277374,0.543095,0.422429,0.252053,0.600327,0.467703,0.427144,0.169714,0.515685,0.19376,0.335966,0.765068,0.827266,0.489844,0.43697,0.340901,0.156013,0.01866,0.827002,0.510462,0.250761
happy,1,1,0.434168,0.749075,0.453005,0.534313,0.538087,0.372836,0.617382,0.376381,0.630134,0.420983,0.576838,0.525217,0.573472,0.597736,0.687041,0.548308,0.399991,0.267417,0.457663,0.168025,0.570773,0.32229,0.477936
happy,1,0,0.044309,0.485087,0.37711,0.774944,0.777657,0.53604,0.670021,0.370949,0.637533,0.45029,0.495644,0.664288,0.542753,0.67939,0.65568,0.43988,0.372798,0.330347,0.075686,0.1209,0.202486,0,0
happy,1,0,0.364744,0.781361,0.430309,0.478445,0.46263,0.321765,0.575501,0.369352,0.474889,0.342451,0.498128,0.596993,0.609359,0.637558,0.695917,0.506657,0.329279,0.218686,0.495906,0.191125,0.600341,0.388199,0.626481
happy,1,0,0.6022,0.444322,0.368263,0.357501,0.152653,0.348849,0.473869,0.357618,0.995483,0.615381,0.762995,0.129529,0.303225,0.235142,0.799911,0.438086,0.585985,0.455419,0.627779,0.012933,0.989631,0.462613,0.226117
happy,1,0,0.406589,0.683835,0.330468,0.49367,0.529247,0.40857,0.584703,0.27544,0.397154,0.40968,0.610271,0.525613,0.538875,0.584772,0.713065,0.550766,0.380002,0.245493,0.484582,0.185299,0.602089,0.439451,0.687275
happy,1,0,0.520546,0.223481,0.318924,0.887111,0.352052,0.608373,0.502685,0.399706,0.000604,0.863328,0.43638,0.48824,0.245058,0.45139,0.900443,0.582388,0.636135,0.364846,0.311136,0.074727,0.242168,0,0
